File,Date,Rank,Comic-book_Title,Issue,Price,Publisher,Units_Sold,Writer,Rating,Movie_Playing
2014-08.csv,2014-08,72,Wolverine And X-Men,7,3.99,Marvel,30409,Jason Latour,8,1
2014-08.csv,2014-08,73,Wolverine And X-Men,8,3.99,Marvel,29795,Jason Latour,5.7,1
2014-08.csv,2014-08,57,X-Men,18,3.99,Marvel,35543,Marc Guggenheim,7.2,1
2014-09.csv,2014-09,39,All New X-Men,32,3.99,Marvel,54654,Brian Michael Bendis,7.2,1
2014-09.csv,2014-09,85,Amazing X-Men,11,3.99,Marvel,34552,Craig Kyle,7.5,1
2014-09.csv,2014-09,28,Uncanny X-Men,25,4.99,Marvel,58062,Brian Michael Bendis,6.9,1
2014-09.csv,2014-09,45,Uncanny X-Men,26,3.99,Marvel,51862,Brian Michael Bendis,7.3,1
2014-09.csv,2014-09,97,Wolverine And X-Men,9,3.99,Marvel,28965,Jason Latour,7,1
2014-09.csv,2014-09,88,X-Men,19,3.99,Marvel,33737,Marc Guggenheim,8.9,1
2014-10.csv,2014-10,21,All New X-Men,33,3.99,Marvel,60032,Brian Michael Bendis,7,1
2014-10.csv,2014-10,90,Amazing X-Men,12,3.99,Marvel,32966,Craig Kyle,5.1,1
2014-10.csv,2014-10,23,Uncanny X-Men,27,3.99,Marvel,57908,Brian Michael Bendis,7.3,1
2014-10.csv,2014-10,102,Wolverine and X-Men,11,3.99,Marvel,28121,Jason Latour,,1
2014-10.csv,2014-10,103,Wolverine and X-Men,10,4.99,Marvel,28108,Jason Latour,,1
2014-10.csv,2014-10,89,X-Men,20,3.99,Marvel,33004,Marc Guggenheim,6.7,1
2014-11.csv,2014-11,57,Amazing X-Men,13,3.99,Marvel,36338,James Tynion IV,8,0
2014-11.csv,2014-11,21,Uncanny X-Men,28,3.99,Marvel,55939,Brian Michael Bendis,7.5,0
2014-11.csv,2014-11,83,Wolverine and X-Men,12,3.99,Marvel,28457,Jason Latour,,0
2014-11.csv,2014-11,78,X-Men,21,3.99,Marvel,31468,Marc Guggenheim,6.4,0
2014-12.csv,2014-12,18,All New X-Men,34,3.99,Marvel,57569,Brian Michael Bendis,7.3,0
2014-12.csv,2014-12,76,Amazing X-Men,14,3.99,Marvel,31468,Christopher Yost,,0
2014-12.csv,2014-12,21,Uncanny X-Men,29,3.99,Marvel,53502,Brian Michael Bendis,7.4,0
2014-12.csv,2014-12,82,X-Men,22,3.99,Marvel,30200,Marc Guggenheim,8.2,0
2015-01.csv,2015-01,12,All New X-Men,35,3.99,Marvel,51823,Brian Michael Bendis,7.7,0
2015-01.csv,2015-01,66,Amazing X-Men,15,3.99,Marvel,29868,Christopher Yost,7.1,0
2015-01.csv,2015-01,71,Amazing X-Men,16,3.99,Marvel,28416,Christopher Yost,2.8,0
2015-01.csv,2015-01,18,Uncanny X-Men,30,3.99,Marvel,48824,Brian Michael Bendis,7.1,0
2015-01.csv,2015-01,67,X-Men,23,3.99,Marvel,29650,G. Willow Wilson,7.3,0
2015-02.csv,2015-02,18,All New X-Men,38,3.99,Marvel,58037,Brian Michael Bendis,7.1,0
2015-02.csv,2015-02,24,All New X-Men,36,3.99,Marvel,49464,Brian Michael Bendis,7,0
2015-02.csv,2015-02,79,Amazing X-Men,17,3.99,Marvel,27513,Christopher Yost,7,0
2015-02.csv,2015-02,27,Uncanny X-Men,31,3.99,Marvel,46993,Brian Michael Bendis,7.1,0
2015-02.csv,2015-02,78,X-Men,24,3.99,Marvel,28414,G. Willow Wilson,7,0
2015-03.csv,2015-03,19,All New X-Men,39,3.99,Marvel,58490,Brian Michael Bendis,7.5,0
2015-03.csv,2015-03,28,All New X-Men,37,3.99,Marvel,48140,Brian Michael Bendis,8.4,0
2015-03.csv,2015-03,85,Amazing X-Men,18,3.99,Marvel,27058,Christopher Yost,7.5,0
2015-03.csv,2015-03,26,Uncanny X-Men,32,3.99,Marvel,49639,Brian Michael Bendis,7.6,0
2015-03.csv,2015-03,64,X-Men,25,3.99,Marvel,30876,G. Willow Wilson,6.3,0
2015-04.csv,2015-04,35,All New X-Men,40,3.99,Marvel,50770,Brian Michael Bendis,7.4,0
2015-04.csv,2015-04,111,Amazing X-Men,19,3.99,Marvel,26859,Christopher Yost,6.8,0
2015-04.csv,2015-04,38,Uncanny X-Men,33,3.99,Marvel,49278,Brian Michael Bendis,7.3,0
2015-04.csv,2015-04,107,X-Men,26,3.99,Marvel,27640,G. Willow Wilson,8.7,0
2015-05.csv,2015-05,38,Uncanny X-Men,34,3.99,Marvel,45267,Brian Michael Bendis,7.9,0
2015-06.csv,2015-06,39,All New X-Men,41,3.99,Marvel,48937,Brian Michael Bendis,7.4,0
2015-07.csv,2015-07,34,Uncanny X-Men,35,3.99,Marvel,48094,Brian Michael Bendis,7.2,0
2015-11.csv,2015-11,5,Extraordinary X-Men,1,4.99,Marvel,133716,Jeff Lemire,6.3,0
2015-11.csv,2015-11,24,Extraordinary X-Men,2,3.99,Marvel,64595,Jeff Lemire,7,0
2015-11.csv,2015-11,8,Uncanny X-Men,600,5.99,Marvel,126447,Brian Michael Bendis,6.2,0
2015-12.csv,2015-12,14,All New X-Men,1,3.99,Marvel,81342,Dennis Hopeless,6.6,0
2015-12.csv,2015-12,33,All New X-Men,2,3.99,Marvel,56168,Dennis Hopeless,7.2,0
2015-12.csv,2015-12,34,Extraordinary X-Men,3,3.99,Marvel,56100,Jeff Lemire,6.8,0
2015-12.csv,2015-12,45,Extraordinary X-Men,4,3.99,Marvel,49079,Jeff Lemire,7.8,0
2016-01.csv,2016-01,25,All New X-Men,3,3.99,Marvel,50557,Dennis Hopeless,7.3,0
2016-01.csv,2016-01,31,Extraordinary X-Men,6,3.99,Marvel,47572,Jeff Lemire,7.4,0
2016-01.csv,2016-01,32,Extraordinary X-Men,5,3.99,Marvel,47404,Jeff Lemire,7.1,0
2016-01.csv,2016-01,10,Uncanny X-Men,1,3.99,Marvel,93252,Cullen Bunn,6.7,0
2016-01.csv,2016-01,21,Uncanny X-Men,2,3.99,Marvel,55804,Cullen Bunn,7.2,0
2016-02.csv,2016-02,23,All New X-Men,4,3.99,Marvel,50160,Dennis Hopeless,6.6,1
2016-02.csv,2016-02,36,All New X-Men,5,3.99,Marvel,42402,Dennis Hopeless,6.9,1
2016-02.csv,2016-02,29,Extraordinary X-Men,7,3.99,Marvel,47219,Jeff Lemire,5.7,1
2016-02.csv,2016-02,22,Uncanny X-Men,3,3.99,Marvel,50382,Cullen Bunn,6.6,1
2016-03.csv,2016-03,42,All New X-Men,6,3.99,Marvel,41061,Dennis Hopeless,7.4,1
2016-03.csv,2016-03,43,All New X-Men,7,3.99,Marvel,40346,Dennis Hopeless,6.6,1
2016-03.csv,2016-03,14,Extraordinary X-Men,8,4.99,Marvel,62576,Jeff Lemire,6.5,1
2016-03.csv,2016-03,31,Uncanny X-Men,4,3.99,Marvel,46105,Cullen Bunn,6.8,1
2016-03.csv,2016-03,33,Uncanny X-Men,5,3.99,Marvel,45887,Cullen Bunn,6.4,1
2016-04.csv,2016-04,46,All New X-Men,8,3.99,Marvel,39942,Dennis Hopeless,5.9,1
2016-04.csv,2016-04,31,Extraordinary X-Men,9,3.99,Marvel,51322,Jeff Lemire,6.8,1
2016-04.csv,2016-04,25,Uncanny X-Men,6,4.99,Marvel,57434,Cullen Bunn,6,1
2016-05.csv,2016-05,22,All New X-Men,9,4.99,Marvel,51549,Dennis Hopeless,7.9,1
2016-05.csv,2016-05,24,Extraordinary X-Men,10,3.99,Marvel,50015,Jeff Lemire,7,1
2016-05.csv,2016-05,23,Uncanny X-Men,7,3.99,Marvel,50936,Cullen Bunn,6.2,1
2016-06.csv,2016-06,62,All New X-Men,10,3.99,Marvel,39978,Dennis Hopeless,6.7,1
2016-06.csv,2016-06,51,Extraordinary X-Men,11,3.99,Marvel,45532,Jeff Lemire,6.8,1
2016-06.csv,2016-06,52,Uncanny X-Men,8,3.99,Marvel,45409,Cullen Bunn,5.9,1
2016-06.csv,2016-06,54,Uncanny X-Men,9,3.99,Marvel,44617,Cullen Bunn,4.5,1
2016-07.csv,2016-07,63,All New X-Men,11,3.99,Marvel,42883,Dennis Hopeless,5.4,1
2016-07.csv,2016-07,53,Extraordinary X-Men,12,3.99,Marvel,48609,Jeff Lemire,6.2,1
2016-07.csv,2016-07,55,Uncanny X-Men,10,3.99,Marvel,48025,Cullen Bunn,4.9,1
2016-08.csv,2016-08,75,All New X-Men,12,3.99,Marvel,39289,Dennis Hopeless,7.3,0
2016-08.csv,2016-08,63,Extraordinary X-Men,13,3.99,Marvel,45037,Jeff Lemire,6,0
2016-08.csv,2016-08,68,Uncanny X-Men,11,3.99,Marvel,42779,Cullen Bunn,6,0
2016-09.csv,2016-09,78,All New X-Men,13,3.99,Marvel,34687,Dennis Hopeless,9.1,0
2016-09.csv,2016-09,70,Extraordinary X-Men,14,3.99,Marvel,39265,Jeff Lemire,7.2,0
2016-09.csv,2016-09,64,Uncanny X-Men,12,3.99,Marvel,42748,Cullen Bunn,4.7,0
2016-09.csv,2016-09,69,Uncanny X-Men,13,3.99,Marvel,39825,Cullen Bunn,7.3,0
2016-10.csv,2016-10,97,All New X-Men,14,3.99,Marvel,32629,Dennis Hopeless,8.5,0
2016-10.csv,2016-10,83,Extraordinary X-Men,15,3.99,Marvel,36941,Jeff Lemire,8.2,0
2016-10.csv,2016-10,76,Uncanny X-Men,14,3.99,Marvel,38685,Cullen Bunn,,0
2016-11.csv,2016-11,94,All New X-Men,15,3.99,Marvel,31668,Dennis Hopeless,6.1,0
2016-11.csv,2016-11,85,Extraordinary X-Men,16,3.99,Marvel,34630,Jeff Lemire,8.5,0
2016-11.csv,2016-11,77,Uncanny X-Men,15,3.99,Marvel,36946,Cullen Bunn,8,0
2016-12.csv,2016-12,96,All New X-Men,16,3.99,Marvel,29701,Dennis Hopeless,7.2,0
2016-12.csv,2016-12,77,Extraordinary X-Men,17,3.99,Marvel,35276,Jeff Lemire,9,0
2016-12.csv,2016-12,71,Uncanny X-Men,16,3.99,Marvel,37234,Cullen Bunn,7.9,0
2017-01.csv,2017-01,76,All New X-Men,17,3.99,Marvel,34143,Dennis Hopeless,8.4,0
2017-01.csv,2017-01,64,Extraordinary X-Men,18,3.99,Marvel,38052,Jeff Lemire,7.9,0
2017-01.csv,2017-01,54,Uncanny X-Men,17,3.99,Marvel,41231,Cullen Bunn,8.4,0
2017-02.csv,2017-02,78,All New X-Men,18,3.99,Marvel,30334,Dennis Hopeless,8.5,0
2017-02.csv,2017-02,68,Extraordinary X-Men,19,3.99,Marvel,32328,Jeff Lemire,6.8,0
2017-02.csv,2017-02,60,Uncanny X-Men,18,3.99,Marvel,34948,Cullen Bunn,7.8,0
2017-03.csv,2017-03,88,All New X-Men,19,3.99,Marvel,27830,Dennis Hopeless,7.1,1
2017-03.csv,2017-03,76,Extraordinary X-Men,20,3.99,Marvel,30765,Jeff Lemire,7.5,1
2017-03.csv,2017-03,68,Uncanny X-Men,19,3.99,Marvel,33318,Cullen Bunn,8.1,1
2017-04.csv,2017-04,,X-Men Blue,1,4.99,Marvel,108839,Cullen Bunn,7.8,1
2017-04.csv,2017-04,,X-Men Blue,2,3.99,Marvel,54074,Cullen Bunn,8.1,1
2017-04.csv,2017-04,3,X-Men Gold,1,3.99,Marvel,114332,Marc Guggenheim,7.7,1
2017-04.csv,2017-04,16,X-Men Gold,2,3.99,Marvel,62283,Marc Guggenheim,7,1
2017-05.csv,2017-05,29,X-Men Blue,3,3.99,Marvel,48354,Cullen Bunn,8.1,1
2017-05.csv,2017-05,33,X-Men Blue,4,3.99,Marvel,44576,Cullen Bunn,7.7,1
2017-05.csv,2017-05,18,X-Men Gold,3,3.99,Marvel,57553,Marc Guggenheim,6.2,1
2017-05.csv,2017-05,24,X-Men Gold,4,3.99,Marvel,52710,Marc Guggenheim,7,1
2017-06.csv,2017-06,29,X-Men Blue,5,3.99,Marvel,50374,Cullen Bunn,7.7,1
2017-06.csv,2017-06,39,X-Men Blue,6,3.99,Marvel,43337,Cullen Bunn,7.2,1
2017-06.csv,2017-06,20,X-Men Gold,5,3.99,Marvel,54720,Marc Guggenheim,6.7,1
2017-06.csv,2017-06,33,X-Men Gold,6,3.99,Marvel,48569,Marc Guggenheim,7.1,1
2017-07.csv,2017-07,2,Astonishing X-Men,1,4.99,Marvel,122287,Charles Soule,8.6,1
2017-07.csv,2017-07,26,X-Men Blue,7,3.99,Marvel,48481,Cullen Bunn,8,1
2017-07.csv,2017-07,35,X-Men Blue,8,3.99,Marvel,41411,Cullen Bunn,9.5,1
2017-07.csv,2017-07,20,X-Men Gold,7,3.99,Marvel,53462,Marc Guggenheim,7.3,1
2017-07.csv,2017-07,28,X-Men Gold,8,3.99,Marvel,46615,Marc Guggenheim,7.3,1
2017-08.csv,2017-08,22,Astonishing X-Men,2,3.99,Marvel,51353,Charles Soule,7.8,0
2017-08.csv,2017-08,43,X-Men Blue,9,3.99,Marvel,40118,Cullen Bunn,8.8,0
2017-08.csv,2017-08,45,X-Men Blue,10,3.99,Marvel,38714,Cullen Bunn,7.8,0
2017-08.csv,2017-08,29,X-Men Gold,9,3.99,Marvel,44853,Marc Guggenheim,7,0
2017-08.csv,2017-08,31,X-Men Gold,10,3.99,Marvel,43439,Marc Guggenheim,7.1,0
2017-09.csv,2017-09,18,Astonishing X-Men,3,3.99,Marvel,57539,Charles Soule,7.9,0
2017-09.csv,2017-09,47,X-Men Blue,11,3.99,Marvel,41624,Cullen Bunn,7.9,0
2017-09.csv,2017-09,55,X-Men Blue,12,3.99,Marvel,36607,Cullen Bunn,6.8,0
2017-09.csv,2017-09,26,X-Men Gold,11,3.99,Marvel,52623,Marc Guggenheim,5.4,0
2017-09.csv,2017-09,45,X-Men Gold,12,3.99,Marvel,41657,Marc Guggenheim,3.5,0
2017-10.csv,2017-10,50,Astonishing X-Men,4,3.99,Marvel,40588,Charles Soule,7.4,0
2017-10.csv,2017-10,15,X-Men Blue,13,3.99,Marvel,71089,Cullen Bunn,7.3,0
2017-10.csv,2017-10,61,X-Men Blue,14,3.99,Marvel,37909,Cullen Bunn,6.7,0
2017-10.csv,2017-10,11,X-Men Gold,13,3.99,Marvel,81970,Marc Guggenheim,7.4,0
2017-10.csv,2017-10,47,X-Men Gold,14,3.99,Marvel,41878,Marc Guggenheim,7.4,0
2017-11.csv,2017-11,47,Astonishing X-Men,5,3.99,Marvel,37135,Charles Soule,7.5,0
2017-11.csv,2017-11,50,X-Men Blue,15,3.99,Marvel,36204,Cullen Bunn,7.3,0
2017-11.csv,2017-11,54,X-Men Blue,16,3.99,Marvel,34540,Cullen Bunn,7.7,0
2017-11.csv,2017-11,42,X-Men Gold,15,3.99,Marvel,39997,Marc Guggenheim,6.9,0
2017-11.csv,2017-11,44,X-Men Gold,16,3.99,Marvel,39126,Marc Guggenheim,7.4,0
2017-12.csv,2017-12,41,Astonishing X-Men,6,3.99,Marvel,35437,Charles Soule,8.1,0
2017-12.csv,2017-12,42,X-Men Blue,17,3.99,Marvel,34408,Cullen Bunn,6.4,0
2017-12.csv,2017-12,44,X-Men Blue,18,3.99,Marvel,33283,Cullen Bunn,8,0
2017-12.csv,2017-12,32,X-Men Gold,17,3.99,Marvel,38148,Marc Guggenheim,7.1,0
2017-12.csv,2017-12,36,X-Men Gold,18,3.99,Marvel,37616,Marc Guggenheim,6.6,0
2018-01.csv,2018-01,18,Astonishing X-Men,7,3.99,Marvel,50772,Charles Soule,7.5,0
2018-01.csv,2018-01,55,X-Men Blue,19,3.99,Marvel,33208,Cullen Bunn,8.2,0
2018-01.csv,2018-01,57,X-Men Blue,20,3.99,Marvel,32540,Cullen Bunn,7.6,0
2018-01.csv,2018-01,45,X-Men Gold,19,3.99,Marvel,36915,Marc Guggenheim,5.9,0
2018-01.csv,2018-01,47,X-Men Gold,20,3.99,Marvel,36471,Marc Guggenheim,6.3,0
2018-02.csv,2018-02,55,Astonishing X-Men,8,3.99,Marvel,31786,Charles Soule,7,0
2018-02.csv,2018-02,36,X-Men Blue,21,3.99,Marvel,39030,Cullen Bunn,6.7,0
2018-02.csv,2018-02,49,X-Men Blue,22,3.99,Marvel,35062,Cullen Bunn,6.3,0
2018-02.csv,2018-02,33,X-Men Gold,21,3.99,Marvel,39379,Marc Guggenheim,6.7,0
2018-02.csv,2018-02,47,X-Men Gold,22,3.99,Marvel,35420,Marc Guggenheim,6.1,0
2018-02.csv,2018-02,2,X-Men Red,1,4.99,Marvel,98468,Tom Taylor,8.1,0
2018-03.csv,2018-03,51,Astonishing X-Men,9,3.99,Marvel,31577,Charles Soule,6.8,0
2018-03.csv,2018-03,37,X-Men Blue,23,3.99,Marvel,36166,Cullen Bunn,8.1,0
2018-03.csv,2018-03,48,X-Men Blue,24,3.99,Marvel,32045,Cullen Bunn,8,0
2018-03.csv,2018-03,35,X-Men Gold,23,3.99,Marvel,38531,Marc Guggenheim,7.3,0
2018-03.csv,2018-03,42,X-Men Gold,24,3.99,Marvel,35008,Marc Guggenheim,6,0
2018-03.csv,2018-03,22,X-Men Red,2,3.99,Marvel,49084,Tom Taylor,8,0
2018-04.csv,2018-04,62,Astonishing X-Men,10,3.99,Marvel,30616,Charles Soule,7.5,0
2018-04.csv,2018-04,44,X-Men Blue,25,4.99,Marvel,36952,Cullen Bunn,7.8,0
2018-04.csv,2018-04,58,X-Men Blue,26,3.99,Marvel,31165,Cullen Bunn,7.2,0
2018-04.csv,2018-04,38,X-Men Gold,25,4.99,Marvel,39579,Marc Guggenheim,7,0
2018-04.csv,2018-04,43,X-Men Gold,26,3.99,Marvel,37490,Marc Guggenheim,6.8,0
2018-04.csv,2018-04,16,X-Men Red,3,3.99,Marvel,56531,Tom Taylor,8.1,0
2018-05.csv,2018-05,52,Astonishing X-Men,11,3.99,Marvel,34480,Charles Soule,6.9,1
2018-05.csv,2018-05,61,X-Men Blue,27,3.99,Marvel,30714,Cullen Bunn,7.5,1
2018-05.csv,2018-05,62,X-Men Blue,28,3.99,Marvel,30138,Cullen Bunn,7.9,1
2018-05.csv,2018-05,50,X-Men Gold,28,3.99,Marvel,35221,Marc Guggenheim,6.7,1
2018-05.csv,2018-05,51,X-Men Gold,27,3.99,Marvel,35126,Marc Guggenheim,7.6,1
2018-05.csv,2018-05,31,X-Men Red,4,3.99,Marvel,44607,Tom Taylor,8.2,1
2018-06.csv,2018-06,65,Astonishing X-Men,12,3.99,Marvel,28513,Charles Soule,5.9,1
2018-06.csv,2018-06,59,X-Men Blue,29,3.99,Marvel,30116,Cullen Bunn,5.4,1
2018-06.csv,2018-06,60,X-Men Blue,30,3.99,Marvel,29962,Cullen Bunn,6.3,1
2018-06.csv,2018-06,9,X-Men Gold,30,4.99,Marvel,88238,Marc Guggenheim,7.5,1
2018-06.csv,2018-06,39,X-Men Gold,29,3.99,Marvel,36395,Marc Guggenheim,7.2,1
2018-06.csv,2018-06,36,X-Men Red,5,3.99,Marvel,38372,Tom Taylor,9.1,1
2018-07.csv,2018-07,33,Astonishing X-Men,13,3.99,Marvel,48504,Matthew Rosenberg,7.7,1
2018-07.csv,2018-07,62,X-Men Blue,31,3.99,Marvel,29346,Cullen Bunn,8.6,1
2018-07.csv,2018-07,65,X-Men Blue,32,3.99,Marvel,28839,Cullen Bunn,7,1
2018-07.csv,2018-07,47,X-Men Gold,31,3.99,Marvel,34842,Marc Guggenheim,7,1
2018-07.csv,2018-07,48,X-Men Gold,32,3.99,Marvel,34409,Marc Guggenheim,7.1,1
2018-07.csv,2018-07,42,X-Men Red,6,3.99,Marvel,36808,Tom Taylor,9.1,1
2018-08.csv,2018-08,55,Astonishing X-Men,14,3.99,Marvel,33186,Matthew Rosenberg,7.6,1
2018-08.csv,2018-08,84,X-Men Blue,33,3.99,Marvel,28263,Cullen Bunn,7.6,1
2018-08.csv,2018-08,87,X-Men Blue,34,3.99,Marvel,28038,Cullen Bunn,8,1
2018-08.csv,2018-08,54,X-Men Gold,33,3.99,Marvel,33415,Marc Guggenheim,6.8,1
2018-08.csv,2018-08,62,X-Men Gold,34,3.99,Marvel,32167,Marc Guggenheim,7,1
2018-08.csv,2018-08,39,X-Men Red,7,3.99,Marvel,39634,Tom Taylor,8,1
2018-09.csv,2018-09,59,Astonishing X-Men,15,3.99,Marvel,32052,Matthew Rosenberg,8.1,1
2018-09.csv,2018-09,65,X-Men Blue,36,3.99,Marvel,31387,Cullen Bunn,9.3,1
2018-09.csv,2018-09,82,X-Men Blue,35,3.99,Marvel,27278,Cullen Bunn,9.3,1
2018-09.csv,2018-09,52,X-Men Gold,36,3.99,Marvel,35430,Marc Guggenheim,5.9,1
2018-09.csv,2018-09,63,X-Men Gold,35,3.99,Marvel,31615,Marc Guggenheim,5.4,1
2018-09.csv,2018-09,42,X-Men Red,8,3.99,Marvel,39763,Tom Taylor,8.6,1
2018-10.csv,2018-10,71,Astonishing X-Men,16,3.99,Marvel,32424,Matthew Rosenberg,8,0
2018-10.csv,2018-10,55,X-Men Red,9,3.99,Marvel,36673,Tom Taylor,8.2,0
2018-11.csv,2018-11,59,Astonishing X-Men,17,3.99,Marvel,31553,Matthew Rosenberg,8.5,0
2018-11.csv,2018-11,1,Uncanny X-Men,1,7.99,Marvel,176125,Matthew Rosenberg,7.5,0
2018-11.csv,2018-11,15,Uncanny X-Men,2,3.99,Marvel,62320,Matthew Rosenberg,7.8,0
2018-11.csv,2018-11,17,Uncanny X-Men,3,3.99,Marvel,58282,Matthew Rosenberg,7.4,0
2018-11.csv,2018-11,58,X-Men Red,10,3.99,Marvel,31821,Tom Taylor,8.5,0
2018-12.csv,2018-12,17,Uncanny X-Men,4,3.99,Marvel,59113,Matthew Rosenberg,7.4,0
2018-12.csv,2018-12,20,Uncanny X-Men,6,3.99,Marvel,57475,Matthew Rosenberg,7.6,0
2018-12.csv,2018-12,25,Uncanny X-Men,5,3.99,Marvel,51916,Matthew Rosenberg,7.1,0
2018-12.csv,2018-12,27,Uncanny X-Men,7,3.99,Marvel,49964,Matthew Rosenberg,6.5,0
2018-12.csv,2018-12,54,X-Men Red,11,3.99,Marvel,30415,Tom Taylor,8.8,0
2019-01.csv,2019-01,21,Uncanny X-Men,10,4.99,Marvel,52365,Matthew Rosenberg,7,0
2019-01.csv,2019-01,23,Uncanny X-Men,8,3.99,Marvel,51292,Matthew Rosenberg,7.2,0
2019-01.csv,2019-01,29,Uncanny X-Men,9,3.99,Marvel,46566,Matthew Rosenberg,6.3,0
2019-02.csv,2019-02,7,Uncanny X-Men,12,3.99,Marvel,68636,Matthew Rosenberg,7.8,0
2019-02.csv,2019-02,9,Uncanny X-Men,11,7.99,Marvel,66962,Matthew Rosenberg,7.5,0
2019-03.csv,2019-03,20,Uncanny X-Men,13,3.99,Marvel,50430,Matthew Rosenberg,8.3,0
2019-03.csv,2019-03,23,Uncanny X-Men,14,3.99,Marvel,48840,Matthew Rosenberg,8.1,0
2019-04.csv,2019-04,24,Uncanny X-Men,15,3.99,Marvel,48162,Matthew Rosenberg,8.1,0
2019-04.csv,2019-04,25,Uncanny X-Men,16,3.99,Marvel,48160,Matthew Rosenberg,7.3,0
2019-05.csv,2019-05,33,Uncanny X-Men,18,3.99,Marvel,42703,Matthew Rosenberg,6.6,0
2019-05.csv,2019-05,34,Uncanny X-Men,17,3.99,Marvel,42677,Matthew Rosenberg,6.5,0
2019-06.csv,2019-06,24,Uncanny X-Men,19,3.99,Marvel,51920,Matthew Rosenberg,7.5,1
2019-06.csv,2019-06,36,Uncanny X-Men,20,3.99,Marvel,41199,Matthew Rosenberg,6.7,1
2019-07.csv,2019-07,26,Uncanny X-Men,22,4.99,Marvel,51606,Matthew Rosenberg,7.7,1
2019-07.csv,2019-07,29,Uncanny X-Men,21,3.99,Marvel,47485,Matthew Rosenberg,7.1,1
2019-10.csv,2019-10,1,X-Men,1,4.99,Marvel,255724,Jonathan Hickman,8.6,0
2019-11.csv,2019-11,2,X-Men,2,3.99,Marvel,117538,Jonathan Hickman,8.3,0
2019-12.csv,2019-12,2,X-Men,3,3.99,Marvel,105708,Jonathan Hickman,8.4,0
